timestamps population node_ids
6728.900000015814 v1 59
6827.400000016172 v1 59
6946.2000000166045 v1 59
6509.900000015017 v1 63
6527.900000015083 v1 66
6534.300000015106 v1 67
6534.300000015106 v1 68
6534.300000015106 v1 69
6526.500000015078 v1 71
6530.800000015093 v1 72
6500.600000014983 v1 73
6518.100000015047 v1 74
6530.6000000150925 v1 74
6545.500000015147 v1 74
6560.700000015202 v1 74
6576.000000015258 v1 74
6591.300000015313 v1 74
6606.600000015369 v1 74
6621.800000015424 v1 74
6637.00000001548 v1 74
6652.100000015535 v1 74
6667.2000000155895 v1 74
6682.100000015644 v1 74
6697.100000015698 v1 74
6726.800000015806 v1 74
6645.100000015509 v1 80
6963.100000016666 v1 40
6949.900000016618 v1 40
6660.900000015567 v1 18
6737.600000015846 v1 18
6831.3000000161865 v1 18
6923.900000016523 v1 18
6515.300000015037 v1 22
6560.2000000152 v1 22
6519.400000015052 v1 24
6560.900000015203 v1 24
6596.00000001533 v1 24
6625.700000015439 v1 24
6653.70000001554 v1 24
6680.800000015639 v1 24
6614.300000015397 v1 18
6707.600000015736 v1 24
6760.500000015929 v1 24
6786.800000016025 v1 24
6813.00000001612 v1 24
6839.300000016216 v1 24
6865.500000016311 v1 24
6891.600000016406 v1 24
6917.800000016501 v1 24
6944.0000000165965 v1 24
6970.100000016691 v1 24
6996.300000016787 v1 24
6513.200000015029 v1 26
6515.100000015036 v1 27
6734.100000015833 v1 24
6582.900000015283 v1 18
6558.900000015196 v1 18
6538.900000015123 v1 18
5412.300000011024 v1 132
5421.100000011056 v1 132
5430.000000011089 v1 132
5438.900000011121 v1 132
5447.800000011153 v1 132
5456.700000011186 v1 132
5465.600000011218 v1 132
5474.50000001125 v1 132
5483.400000011283 v1 132
5492.300000011315 v1 132
5024.000000009612 v1 147
5137.100000010023 v1 147
5249.800000010433 v1 147
5362.200000010842 v1 147
5474.30000001125 v1 147
5501.300000011348 v1 92
6503.800000014995 v1 2
6503.300000014993 v1 3
6523.500000015067 v1 4
6538.10000001512 v1 5
6534.700000015107 v1 6
6576.400000015259 v1 7
6538.20000001512 v1 8
6538.000000015119 v1 9
6503.600000014994 v1 13
6504.000000014996 v1 18
6510.000000015018 v1 18
6515.100000015036 v1 28
6515.100000015036 v1 29
6512.900000015028 v1 31
6748.000000015883 v1 32
6771.100000015967 v1 40
6777.800000015992 v1 40
6784.400000016016 v1 40
6791.10000001604 v1 40
6797.700000016064 v1 40
6804.400000016089 v1 40
6811.000000016113 v1 40
6817.600000016137 v1 40
6824.300000016161 v1 40
6830.900000016185 v1 40
6837.500000016209 v1 40
6844.200000016233 v1 40
6850.800000016257 v1 40
6857.400000016281 v1 40
6864.000000016305 v1 40
6870.600000016329 v1 40
6877.300000016354 v1 40
6883.900000016378 v1 40
6890.500000016402 v1 40
6897.100000016426 v1 40
6903.70000001645 v1 40
6910.300000016474 v1 40
6916.900000016498 v1 40
6923.500000016522 v1 40
6930.100000016546 v1 40
6936.70000001657 v1 40
6943.300000016594 v1 40
6764.500000015943 v1 40
6956.500000016642 v1 40
6757.800000015919 v1 40
6744.500000015871 v1 40
6510.000000015018 v1 34
6512.100000015025 v1 35
6511.9000000150245 v1 36
6536.500000015114 v1 37
6511.100000015022 v1 39
6504.2000000149965 v1 40
6508.00000001501 v1 40
6603.900000015359 v1 40
6613.800000015395 v1 40
6622.800000015428 v1 40
6630.400000015456 v1 40
6637.400000015481 v1 40
6644.200000015506 v1 40
6650.90000001553 v1 40
6657.6000000155545 v1 40
6664.300000015579 v1 40
6671.000000015603 v1 40
6677.700000015628 v1 40
6684.400000015652 v1 40
6691.100000015676 v1 40
6697.800000015701 v1 40
6704.500000015725 v1 40
6711.100000015749 v1 40
6717.800000015774 v1 40
6724.500000015798 v1 40
6731.200000015822 v1 40
6737.800000015846 v1 40
6751.200000015895 v1 40
5365.700000010855 v1 40
7039.000000016942 v1 92
7055.400000017002 v1 92
8174.000000021071 v1 40
8180.500000021095 v1 40
8187.0000000211185 v1 40
8193.400000021116 v1 40
